train_hindifullfemale_01232| I never saw it so high before. The crocodile is lying on it! 
train_hindifullfemale_01233| But he went to the edge of the water and called, Hello, Rock! 
train_hindifullfemale_01234| No answer. Then he called again, Hello, Rock! 
train_hindifullfemale_01235| Three times the monkey called, and then he said, Why is it, Friend Rock, that you do not answer me tonight? 
train_hindifullfemale_01236| Oh, said the stupid crocodile to himself, the rock answers the monkey at night. 
train_hindifullfemale_01237| I have to answer for the rock this time. 
train_hindifullfemale_01238| So he answered, Yes, monkey! What is it? 
train_hindifullfemale_01239| The monkey laughed, and said, Oh, it is you, crocodile, is it? 
train_hindifullfemale_01240| Yes, I am waiting here for you. I am going to eat you, said the crocodile. 
train_hindifullfemale_01241| You have caught me in a trap this time, said the monkey. 
train_hindifullfemale_01242| There is no other way for me to go home. 
train_hindifullfemale_01243| Open your mouth wide so I can jump right into it. 
train_hindifullfemale_01244| Now the monkey well knew that when crocodiles open their mouths wide, they shut their eyes. 
train_hindifullfemale_01245| While the crocodile lay on the rock with his mouth wide open and his eyes shut, the monkey jumped. 
train_hindifullfemale_01246| But not into his mouth. He landed on the top of the crocodile's head, and then sprang quickly to the bank. 
train_hindifullfemale_01247| As before, he whisked into his tree. 
train_hindifullfemale_01248| The crocodile saw the trick the monkey had played on him, and admired him. 
train_hindifullfemale_01249| He said, monkey, you have a great cunning mind. You have no fear. I will let you alone after this. 
train_hindifullfemale_01250| Thank you, crocodile, but I shall be on the watch for you just the same, said the monkey. 
train_hindifullfemale_01251| A king once had a lake made in the courtyard for the young princes to play in. 
train_hindifullfemale_01252| They swam about in it, and sailed their boats and rafts on it. 
train_hindifullfemale_01253| One day the king told them he had asked the men to put some fishes into the lake. 
train_hindifullfemale_01254| On hearing the news the boys ran to see the fishes. 
train_hindifullfemale_01255| Now, along with the fishes, there was a turtle. 
train_hindifullfemale_01256| The boys were delighted with the fishes, but they had never seen a turtle, and they were afraid of it, thinking it was a demon. 
train_hindifullfemale_01257| They ran back to their father, crying, There is a demon on the bank of the lake. 
train_hindifullfemale_01258| The king ordered his men to catch the demon, and to bring it to the palace. 
train_hindifullfemale_01259| When the turtle was brought in, the boys cried and ran away. 
train_hindifullfemale_01260| The king was very fond of his sons, so he ordered the men who had brought the turtle to kill it. 
train_hindifullfemale_01261| How shall we kill it, they asked. 
train_hindifullfemale_01262| Pound it to powder, said some one. 
train_hindifullfemale_01263| Bake it in hot coals, said another. 
train_hindifullfemale_01264| So one plan after another was spoken of. 
train_hindifullfemale_01265| Then an old man who had always been afraid of the water said, Throw the thing into the lake where it flows out over the rocks into the river. 
train_hindifullfemale_01266| Then it will surely be killed. 
train_hindifullfemale_01267| When the turtle heard what the old man said, he thrust out his head and asked, Friend, what have I done that you should do such a dreadful thing as that to me? 
train_hindifullfemale_01268| The other plans were bad enough, but to throw me into the lake! do not speak of such a cruel thing! 
train_hindifullfemale_01269| When the king heard what the turtle said, he told his men to take the turtle at once and throw it into the lake. 
train_hindifullfemale_01270| The turtle laughed to himself as he slid away down the river to his old home. 
train_hindifullfemale_01271| Good! he said, those people do not know how safe I am in the water! 
train_hindifullfemale_01272| There was once a merchant of Seri who sold brass and tinware. 
train_hindifullfemale_01273| He went from town to town, with another man, who also sold brass and tinware. 
train_hindifullfemale_01274| This second man was greedy, getting all he could for nothing, and giving as little as he could for what he bought. 
train_hindifullfemale_01275| When they went into a town, they divided the streets between them. 
train_hindifullfemale_01276| Each man went up and down the streets he had chosen, calling, Tinware for sale. Brass for sale. 
train_hindifullfemale_01277| People came out to their door steps, and bought, or traded, with them. 
train_hindifullfemale_01278| In one house there lived a poor old woman and her granddaughter. 
train_hindifullfemale_01279| The family had once been rich, but now the only thing they had left of all their riches was a golden bowl. 
train_hindifullfemale_01280| The grandmother did not know it was a golden bowl, but she had kept this because her husband used to eat out of it in the old days. 
train_hindifullfemale_01281| It stood on a shelf among the other pots and pans, and was not often used. 
train_hindifullfemale_01282| The greedy merchant passed this house, calling, Buy my water jars! Buy my pans!. 
train_hindifullfemale_01283| The granddaughter said, Oh, Grandmother, do buy something for me! 
train_hindifullfemale_01284| My dear, said the old woman, we are too poor to buy anything. I have not anything to trade. 
train_hindifullfemale_01285| Grandmother, see what the merchant will give for the old bowl. 
train_hindifullfemale_01286| We do not use that, and perhaps he will take it and give us something we want for it. 
train_hindifullfemale_01287| The old woman called the merchant and showed him the bowl, saying, Will you take this, sir, and give the little girl here something for it? 
train_hindifullfemale_01288| The greedy man took the bowl and scratched its side with a needle. 
train_hindifullfemale_01289| Thus he found that it was a golden bowl. 
train_hindifullfemale_01290| He hoped he could get it for nothing, so he said, What is this worth? Not even a halfpenny. 
train_hindifullfemale_01291| He threw the bowl on the ground, and went away. 
train_hindifullfemale_01292| By and by the other merchant passed the house. 
train_hindifullfemale_01293| For it was agreed that either merchant might go through any street which the other had left. 
train_hindifullfemale_01294| He called, Buy my water jars! Buy my tinware! Buy my brass! 
train_hindifullfemale_01295| The little girl heard him, and begged her grandmother to see what he would give for the bowl. 
train_hindifullfemale_01296| My child, said the grandmother, the merchant who was here threw the bowl on the ground and went away. 
train_hindifullfemale_01297| I have nothing else to offer in trade. 
train_hindifullfemale_01298| But, Grandmother, said the girl, that was a cross man. This one looks pleasant. 
train_hindifullfemale_01299| Ask him. Perhaps he will give some little tin dish. 
train_hindifullfemale_01300| As soon as the merchant took the bowl in his hands, he knew it was of gold. 
train_hindifullfemale_01301| He said, All that I have here is not worth so much as this bowl. 
train_hindifullfemale_01302| It is a golden bowl. I am not rich enough to buy it. 
train_hindifullfemale_01303| But sir, a merchant who passed here a few moments ago, threw it on the ground, saying, it was not worth half a penny, and he went away, said the grandmother. 
train_hindifullfemale_01304| It was worth nothing to him. 
train_hindifullfemale_01305| If you value it, take it, giving the little girl some dish, she likes for it. 
train_hindifullfemale_01306| But the merchant would not have it so. 
train_hindifullfemale_01307| He gave the woman all the money he had, and all his wares. 
train_hindifullfemale_01308| Give me but eight pennies, he said. 
train_hindifullfemale_01309| So he took the pennies, and left. 
train_hindifullfemale_01310| Going quickly to the river, he paid the boatman the eight pennies to take him across the river. 
train_hindifullfemale_01311| Soon the greedy merchant went back to the house where he had seen the golden bowl. 
train_hindifullfemale_01312| He said, Bring that bowl to me, and I will give you something for it. 
train_hindifullfemale_01313| No, said the grandmother. You said the bowl was worthless, but another merchant has paid a great price for it, and taken it away. 
train_hindifullfemale_01314| Then the greedy merchant was angry, crying out, Through this other man I have lost a small fortune. That bowl was of gold. 
train_hindifullfemale_01315| He ran down to the riverside, and, seeing the other merchant in the boat out in the river, he called, Hello, Boatman! Stop your boat! 
train_hindifullfemale_01316| But the man in the boat said, do not stop! 
train_hindifullfemale_01317| So he reached the city on the other side of the river, and lived well for a time on the money the bowl brought him. 
train_hindifullfemale_01318| A turtle lived in a pond at the foot of a hill. 
train_hindifullfemale_01319| Two young wild Geese, looking for food, saw the turtle, and talked with him. 
train_hindifullfemale_01320| The next day the Geese came again to visit the turtle and they became very well acquainted. 
train_hindifullfemale_01321| Soon they were great friends. 
train_hindifullfemale_01322| Friend turtle, the Geese said one day, we have a beautiful home far away. 
train_hindifullfemale_01323| We are going to fly back to it tomorrow. 
train_hindifullfemale_01324| It will be a long but pleasant journey. Will you go with us? 
train_hindifullfemale_01325| How could I? I have no wings, said the turtle. 
train_hindifullfemale_01326| Oh, we will take you, if only you can keep your mouth shut, and say not a word to anybody, they said. 
train_hindifullfemale_01327| I can do that, said the turtle. 
train_hindifullfemale_01328| Do take me with you, I will do exactly as you wish. 
train_hindifullfemale_01329| So the next day the Geese brought a stick and they held the ends of it. 
train_hindifullfemale_01330| Now take the middle of this in your mouth, and do not say a word until we reach home, they said. 
train_hindifullfemale_01331| The Geese then sprang into the air, with the turtle between them, holding fast to the stick. 
train_hindifullfemale_01332| The village children saw the two Geese flying along with the turtle and cried out, Oh, see the turtle up in the air! 
train_hindifullfemale_01333| Look at the Geese carrying a turtle by a stick! Did you ever see anything more ridiculous in your life! 
train_hindifullfemale_01334| The turtle looked down and began to say, Well, and if my friends carry me, what business is that of yours? when he let go, and fell dead at the feet of the children. 
train_hindifullfemale_01335| As the two Geese flew on, they heard the people say, when they came to see the poor turtle, That fellow could not keep his mouth shut. 
train_hindifullfemale_01336| He had to talk, and so lost his life. 
train_hindifullfemale_01337| Long ago a man owned a very strong Ox. 
train_hindifullfemale_01338| The owner was so proud of his Ox, that he boasted to every man he met about how strong his Ox was. 
train_hindifullfemale_01339| One day the owner went into a village, and said to the men there as this. 
train_hindifullfemale_01340| I will pay a fortune of a thousand pieces of silver if my strong Ox cannot draw a line of one hundred wagons. 
train_hindifullfemale_01341| The men laughed, and said, Very well, bring your Ox, and we will tie a hundred wagons in a line and see your Ox draw them along. 
train_hindifullfemale_01342| So the man brought his Ox into the village. 
train_hindifullfemale_01343| A crowd gathered to see the sight. 
train_hindifullfemale_01344| The hundred carts were in line, and the strong Ox was yoked to the first wagon. 
train_hindifullfemale_01345| Then the owner whipped his Ox. 
train_hindifullfemale_01346| But the Ox had never been talked to in that way, and he stood still. 
train_hindifullfemale_01347| Neither the blows nor the hard names could make him move. 
train_hindifullfemale_01348| At last the poor man paid his forfeit, and went sadly home. 
train_hindifullfemale_01349| There he threw himself on his bed and cried, Why did that strong Ox act so? 
train_hindifullfemale_01350| Many a time he has moved heavier loads easily. 
train_hindifullfemale_01351| Why did he shame me before all those people? 
train_hindifullfemale_01352| At last he got up and went about his work. 
train_hindifullfemale_01353| When he went to feed the Ox that night, the Ox turned to him and said, Why did you whip me today? 
train_hindifullfemale_01354| You never whipped me before. You never called me hard names before. 
train_hindifullfemale_01355| Then the man said, I will never treat you badly again. 
train_hindifullfemale_01356| I am sorry I whipped you and called you bad names. 
train_hindifullfemale_01357| I will never do so any more. Forgive me. Very well, said the Ox. 
train_hindifullfemale_01358| Tomorrow I will go into the village and draw the one hundred carts for you. 
train_hindifullfemale_01359| You have always been a kind master until today. 
train_hindifullfemale_01360| Tomorrow you shall gain what you lost. 
train_hindifullfemale_01361| The next morning the owner fed the Ox well, and hung a garland of flowers about his neck. 
train_hindifullfemale_01362| When they went into the village the men laughed at the man again. 
train_hindifullfemale_01363| They said, Did you come back to lose more money? 
train_hindifullfemale_01364| Today I will pay a fortune of two thousand pieces of silver if my Ox is not strong enough to pull the one hundred carts, said the owner. 
train_hindifullfemale_01365| So again the carts were placed in a line, and the Ox was yoked to the first. 
train_hindifullfemale_01366| A crowd came to watch again. 
train_hindifullfemale_01367| The owner said, Good Ox, show how strong you are! You fine creature!. 
train_hindifullfemale_01368| And he patted his neck and stroked his sides. 
train_hindifullfemale_01369| At once the Ox pulled with all his strength. 
train_hindifullfemale_01370| The carts moved on until the last cart stood where the first had been. 
train_hindifullfemale_01371| Then the crowd shouted, and they paid back the forfeit the man had lost, saying, Your Ox is the strongest Ox we ever saw. 
train_hindifullfemale_01372| And the Ox and the man went home, happy. 
train_hindifullfemale_01373| Once upon a time a merchant, with his goods packed in many carts, came to a desert. 
train_hindifullfemale_01374| He was on his way to the country on the other side of the desert. 
train_hindifullfemale_01375| The sun shone on the fine sand, making it as hot as the top of a stove. 
train_hindifullfemale_01376| No man could walk on it in the sunlight. 
train_hindifullfemale_01377| But at night, after the sun went down, the sand cooled, and then men could travel upon it. 
train_hindifullfemale_01378| So the merchant waited until after dark, and then set out. 
train_hindifullfemale_01379| Besides the goods that he was going to sell, he took jars of water and rice, and firewood, so that the rice could be cooked. 
train_hindifullfemale_01380| All night long he and his men rode on and on. 
train_hindifullfemale_01381| One man was the pilot, and he rode first, for he knew the stars, and by them he guided the drivers. 
train_hindifullfemale_01382| At daybreak they stopped and camped. 
train_hindifullfemale_01383| They unyoked the oxen, and fed them. 
train_hindifullfemale_01384| They built fires and cooked the rice. 
train_hindifullfemale_01385| Then they spread a great awning over all the carts and the oxen, and the men lay down under it to rest until sunset. 
train_hindifullfemale_01386| In the early evening, they again built fires and cooked rice. 
train_hindifullfemale_01387| After supper, they folded the awning and put it away. 
train_hindifullfemale_01388| They yoked the oxen, and, as soon as the sand was cool, they started again on their journey across the desert. 
train_hindifullfemale_01389| Night after night they travelled in this way, resting during the heat of the day. 
train_hindifullfemale_01390| At last one morning the pilot said, In one more night we shall get out of the sand. 
train_hindifullfemale_01391| The men were glad to hear this, for they were tired. 
train_hindifullfemale_01392| After supper that night the merchant said, You may as well throw away nearly all the water and the firewood. 
train_hindifullfemale_01393| By tomorrow we shall be in the city. 
train_hindifullfemale_01394| Yoke the oxen and start on. 
train_hindifullfemale_01395| Then the pilot took his place at the head of the line. 
train_hindifullfemale_01396| But, instead of sitting up and guiding the drivers, he lay down in the wagon on the cushions. 
train_hindifullfemale_01397| Soon he was fast asleep, because he had not slept for many nights, and the light had been so strong in the daytime that he had not slept well then. 
train_hindifullfemale_01398| All night long the oxen went on. 
train_hindifullfemale_01399| Near daybreak, the pilot awoke and looked at the last stars fading in the light. 
train_hindifullfemale_01400| Halt, he called to the drivers. 
train_hindifullfemale_01401| We are in the same place where we were yesterday. 
train_hindifullfemale_01402| The oxen must have turned about while I slept. 
train_hindifullfemale_01403| They unyoked the oxen, but there was no water for them to drink. 
train_hindifullfemale_01404| They had thrown away the water that was left the night before. 
train_hindifullfemale_01405| So the men spread the awning over the carts, and the oxen lay down, tired and thirsty. 
train_hindifullfemale_01406| The men, too, lay down saying, The wood and water are gone. we are lost. 
train_hindifullfemale_01407| But the merchant said to himself, This is no time for me to sleep. 
train_hindifullfemale_01408| I must find water. The oxen cannot go on if they do not have water to drink. 
train_hindifullfemale_01409| The men must have water. They cannot cook the rice unless they have water. 
train_hindifullfemale_01410| If I give up, we shall all be lost! 
train_hindifullfemale_01411| On and on he walked, keeping close watch of the ground. 
train_hindifullfemale_01412| At last he saw a tuft of grass. 
train_hindifullfemale_01413| There must be water somewhere below, or that grass would not be there, he said. 
train_hindifullfemale_01414| He ran back, shouting to the men, Bring the spade and the hammer! 
train_hindifullfemale_01415| They jumped up, and ran with him to the spot where the grass grew. 
train_hindifullfemale_01416| They began to dig, and by and by they struck a rock and could dig no further. 
train_hindifullfemale_01417| Then the merchant jumped down into the hole they had dug, and put his ear to the rock. 
train_hindifullfemale_01418| I hear water running under this rock, he called to them. 
train_hindifullfemale_01419| We must not give up! Then the merchant came up out of the hole and said to a serving lad, My boy, if you give up we are lost! You go down and try! 
train_hindifullfemale_01420| The boy stood up straight and raised the hammer high above his head and hit the rock as hard as ever he could. 
train_hindifullfemale_01421| He would not give in. They must be saved. 
train_hindifullfemale_01422| Down came the hammer. This time the rock broke. 
train_hindifullfemale_01423| And the boy had hardly time to get out of the well before it was full of cool water. 
train_hindifullfemale_01424| The men drank as if they never could get enough, and then they watered the oxen, and bathed. 
train_hindifullfemale_01425| Then they split up their extra yokes and axles, and built a fire, and cooked their rice. 
train_hindifullfemale_01426| Feeling better, they rested through the day. 
train_hindifullfemale_01427| They set up a flag on the well for travellers to see. 
train_hindifullfemale_01428| At sundown, they started on again, and the next morning reached the city. 
train_hindifullfemale_01429| They sold the goods, and then returned home. 
train_hindifullfemale_01430| Once upon a time many quails lived together in a forest. 
train_hindifullfemale_01431| The wisest of them all was their leader. 
train_hindifullfemale_01432| A man lived near the forest and earned his living by catching quails and selling them. 
train_hindifullfemale_01433| Day after day he listened to the note of the leader calling the quails. 
train_hindifullfemale_01434| By and by this man, the fowler, was able to call the quails together. 
train_hindifullfemale_01435| Hearing the note the quails thought it was their leader who called. 
train_hindifullfemale_01436| When they were crowded together, the fowler threw his net over them and off he went into the town. 
train_hindifullfemale_01437| He soon sold all the quails that he had caught. 
train_hindifullfemale_01438| The wise leader saw the plan of the fowler for catching the quails. 
train_hindifullfemale_01439| He called the birds to him and said, This fowler is carrying away so many of us, we must put a stop to it. 
train_hindifullfemale_01440| I have thought of a plan, it is this. 
train_hindifullfemale_01441| The next time the fowler throws a net over you. 
train_hindifullfemale_01442| Each of you must put your head through one of the little holes in the net. 
train_hindifullfemale_01443| Then all of you together must fly away to the nearest thorn bush. 
train_hindifullfemale_01444| You can leave the net on the thorn bush and be free yourselves. 
train_hindifullfemale_01445| The quails said that was a very good plan. 
train_hindifullfemale_01446| They would try it the next time the fowler threw the net over them. 
train_hindifullfemale_01447| The very next day the fowler came and called them together. 
train_hindifullfemale_01448| Then he threw the net over them. 
train_hindifullfemale_01449| The quails lifted the net and flew away with it to the nearest thorn bush where they left it. 
train_hindifullfemale_01450| They flew back to their leader to tell him how well his plan had worked. 
train_hindifullfemale_01451| The fowler was busy until evening getting his net off the thorns and he went home empty handed. 
train_hindifullfemale_01452| The next day the same thing happened, and the next. 
train_hindifullfemale_01453| His wife was angry because he did not bring home any money, but the fowler said. 
train_hindifullfemale_01454| The fact is those quails are working together now. 
train_hindifullfemale_01455| The moment my net is over them, off they fly with it, leaving it on a thorn bush. 
train_hindifullfemale_01456| As soon as the quails begin to quarrel I shall be able to catch them. 
train_hindifullfemale_01457| Not long after this, one of the quails in alighting on their feeding ground, trod by accident on another's head. 
train_hindifullfemale_01458| Who trod on my head? angrily cried the second. 
train_hindifullfemale_01459| I did; but I did not mean to. do not be angry, said the first quail. 
train_hindifullfemale_01460| But the second quail was angry and said mean things. 
train_hindifullfemale_01461| Soon all the quails had taken sides in this quarrel. 
train_hindifullfemale_01462| When the fowler came that day he flung his net over them. 
train_hindifullfemale_01463| This time instead of flying off with it, the quails quarrelled. 
train_hindifullfemale_01464| While they were quarrelling the fowler caught them all in his net. 
train_hindifullfemale_01465| He took them to town and sold them for a good price. 
train_hindifullfemale_01466| At one time a dishonest king had a man called the valuer in his court. 
train_hindifullfemale_01467| The valuer set the price which ought to be paid for horses and elephants and the other animals. 
train_hindifullfemale_01468| He also set the price on jewellery and gold, and things of that kind. 
train_hindifullfemale_01469| This man was honest and just, and set the proper price to be paid to the owners of the goods. 
train_hindifullfemale_01470| The king was not pleased with this valuer, because he was honest. 
train_hindifullfemale_01471| If I had another sort of a man as valuer, I might gain more riches, he thought. 
train_hindifullfemale_01472| One day, the king saw a stupid miserly peasant come into the palace yard. 
train_hindifullfemale_01473| The king sent for the fellow and asked him if he would like to be the valuer. 
train_hindifullfemale_01474| The peasant said he would like the position. 
train_hindifullfemale_01475| So the king had him made valuer. 
train_hindifullfemale_01476| He sent the honest valuer away from the palace. 
train_hindifullfemale_01477| Then the peasant began to set the prices on horses and elephants, upon gold and jewels. 
train_hindifullfemale_01478| He did not know their value, so he would say anything he chose. 
train_hindifullfemale_01479| As the king had made him valuer, the people had to sell their goods for the price he set. 
train_hindifullfemale_01480| By and by a horse dealer brought five hundred horses to the court of this king. 
train_hindifullfemale_01481| The valuer came and said they were worth a mere measure of rice. 
train_hindifullfemale_01482| So the king ordered the horse dealer to be given the measure of rice, and the horses to be put in the palace stables. 
train_hindifullfemale_01483| The horse dealer went then to see the honest man who had been the valuer, and told him what had happened. 
train_hindifullfemale_01484| What shall I do? asked the horse dealer. 
train_hindifullfemale_01485| I think you can give a present to the valuer which will make him do what you say said the man. 
train_hindifullfemale_01486| Go to him and give him a fine present, then say to him, You said the horses are worth a measure of rice, but now tell what a measure of rice is worth! 
train_hindifullfemale_01487| Can you value that standing in your place by the king? 
train_hindifullfemale_01488| If he says he can, go with him to the king, and I will be there, too. 
train_hindifullfemale_01489| The horse dealer thought this was a good idea. 
train_hindifullfemale_01490| So he took a fine present to the valuer, and said what the other man had told him to say. 
train_hindifullfemale_01491| The valuer took the present. 
train_hindifullfemale_01492| He said, Yes, I can go before the king with you and tell what a measure of rice is worth, I can value that now. 
train_hindifullfemale_01493| Well, let us go at once, said the horse dealer. 
train_hindifullfemale_01494| So they went before the king and his ministers in the palace. 
train_hindifullfemale_01495| The horse dealer bowed down before the king. 
train_hindifullfemale_01496| He said, O King, I have learned that a measure of rice is the value of my five hundred horses. 
train_hindifullfemale_01497| But will the king be pleased to ask the valuer what is the value of the measure of rice? 
train_hindifullfemale_01498| The king, not knowing what had happened, asked, How now, valuer, what are five hundred horses worth?. 
train_hindifullfemale_01499| A measure of rice, O King! said he. 
train_hindifullfemale_01500| Very good, then! If five hundred horses are worth a measure of rice, what is the measure of rice worth? 
train_hindifullfemale_01501| The measure of rice is worth your whole city, replied the foolish fellow. 
train_hindifullfemale_01502| The ministers clapped their hands, laughing. 
train_hindifullfemale_01503| What a foolish valuer! How can such a man hold that office? 
train_hindifullfemale_01504| We used to think this great city was beyond price, but this man says it is worth only a measure of rice. 
train_hindifullfemale_01505| Then the king was ashamed, and drove out the foolish fellow. 
train_hindifullfemale_01506| I tried to please the king by setting a low price on the horses, and now see what has happened to me! said the valuer, as he ran away from the laughing crowd. 
train_hindifullfemale_01507| Once upon a time, a Rabbit was asleep under a palm tree. 
train_hindifullfemale_01508| All at once he woke up, and thought, What if the world should break up! What then would become of me? 
train_hindifullfemale_01509| At that moment, some monkey dropped a coconut. 
train_hindifullfemale_01510| It fell down on the ground just behind the Rabbit. 
train_hindifullfemale_01511| Hearing the noise, the Rabbit said to himself, The earth is all breaking up! 
train_hindifullfemale_01512| And he jumped up and ran just as fast as he could, without even looking back to see what made the noise. 
train_hindifullfemale_01513| Another Rabbit saw him running, and called after him, What are you running so fast for? 
train_hindifullfemale_01514| Do not ask me! he cried. 
train_hindifullfemale_01515| But the other Rabbit ran after him, begging to know what was the matter. 
train_hindifullfemale_01516| Then the first Rabbit said, do you not know? 
train_hindifullfemale_01517| The earth is all breaking up. And on he ran, and the second Rabbit ran with him. 
train_hindifullfemale_01518| The next Rabbit they met ran with them when he heard that the earth was all breaking up. 
train_hindifullfemale_01519| One Rabbit after another joined them, until there were hundreds of Rabbits running as fast as they could go. 
train_hindifullfemale_01520| They passed a Deer, calling out to him that the earth was all breaking up and the Deer then ran with them. 
train_hindifullfemale_01521| The Deer called to a Fox to come along because the earth was all breaking up. 
train_hindifullfemale_01522| At last the Lion saw the animals running, and heard their cry that the earth was all breaking up. 
train_hindifullfemale_01523| He thought there must be some mistake, so he ran to the foot of a hill in front of them and roared three times. 
train_hindifullfemale_01524| This stopped them, for they knew the voice of the King of Beasts, and they feared him. 
train_hindifullfemale_01525| Why are you running so fast? asked the Lion. 
train_hindifullfemale_01526| King Lion, they answered him, the earth is all breaking up! 
train_hindifullfemale_01527| Who saw it breaking up, asked the Lion. 
train_hindifullfemale_01528| I did not, said the Elephant. 
train_hindifullfemale_01529| Ask the Fox, he told me about it. 
train_hindifullfemale_01530| I did not, said the Fox. 
train_hindifullfemale_01531| The Rabbits told me about it, said the Deer. 
train_hindifullfemale_01532| One after another of the Rabbits said, I did not see it, but another Rabbit told me about it. 
train_hindifullfemale_01533| At last the Lion came to the Rabbit who had first said the earth was all breaking up. 
train_hindifullfemale_01534| Is it true that the earth is all breaking up? the Lion asked. 
train_hindifullfemale_01535| Yes, O Lion, it is, said the Rabbit. 
train_hindifullfemale_01536| I was asleep under a palm tree. 
train_hindifullfemale_01537| I woke up and thought, What would become of me if the earth should all break up? 
train_hindifullfemale_01538| At that very moment, I heard the sound of the earth breaking up, and I ran away. 
train_hindifullfemale_01539| Then, said the Lion, you and I will go back to the place where the earth began to break up, and see what is the matter. 
train_hindifullfemale_01540| So the Lion put the little Rabbit on his back, and away they went like the wind. 
train_hindifullfemale_01541| The other animals waited for them at the foot of the hill. 
train_hindifullfemale_01542| The Rabbit told the Lion when they were near the place where he slept, and the Lion saw just where the Rabbit had been sleeping. 
train_hindifullfemale_01543| He saw, too, the coconut that had fallen to the ground near by. 
train_hindifullfemale_01544| Then the Lion said to the Rabbit, It must have been the sound of the coconut falling to the ground that you heard you foolish Rabbit! 
train_hindifullfemale_01545| And the Lion ran back to other animals, and told them all about it. 
train_hindifullfemale_01546| If it had not been for the wise King of Beasts, they might still be running. 
train_hindifullfemale_01547| Once upon a time in a certain country a thrifty merchant visited a great city and bought a great supply of goods. 
train_hindifullfemale_01548| He loaded wagons with the goods, which he was going to sell as he travelled through the country. 
train_hindifullfemale_01549| A stupid young merchant was buying goods in the same city. 
train_hindifullfemale_01550| He too was going to sell what he bought as he travelled through the country. 
train_hindifullfemale_01551| They were both ready to start at the same time. 
train_hindifullfemale_01552| The thrifty merchant thought, We cannot travel together, for the men will find it hard to get wood and water, and there will not be enough grass for so many oxen. 
train_hindifullfemale_01553| Either he or I ought to go first. 
train_hindifullfemale_01554| So he went to the young man and told him this, saying, Will you go before or come on after me? 
train_hindifullfemale_01555| The other one thought, It will be better for me to go first. 
train_hindifullfemale_01556| I shall then travel on a road that is not cut up. 
train_hindifullfemale_01557| The oxen will eat grass that has not been touched. 
train_hindifullfemale_01558| The water will be clean. Also, I shall sell my goods at what price I like. 
train_hindifullfemale_01559| So he said, Friend, I will go on first. 
train_hindifullfemale_01560| This answer pleased the thrifty merchant. 
train_hindifullfemale_01561| He said to himself, Those who go before will make the rough places smooth. 
train_hindifullfemale_01562| The old rank grass will have been eaten by the oxen that have gone before, while my oxen will eat the freshly grown tender shoots. 
train_hindifullfemale_01563| Those who go before will dig wells from which we shall drink. 
train_hindifullfemale_01564| Then, too, I will not have to bother about setting prices, but I can sell my goods at the prices set by the other man. 
train_hindifullfemale_01565| So he said aloud, Very well friend, you may go on first. 
train_hindifullfemale_01566| At once the foolish merchant started on his journey. 
train_hindifullfemale_01567| Soon he had left the city and was in the country. 
train_hindifullfemale_01568| By and by he came to a desert which he had to cross. 
train_hindifullfemale_01569| So he filled great water jars with water, loaded them into a large wagon and started across the desert. 
train_hindifullfemale_01570| Now on the sands of this desert there lived a wicked demon. 
train_hindifullfemale_01571| This demon saw the foolish young merchant coming and thought to himself, if I can make him empty those water jars, soon I shall be able to overcome him and have him in my power. 
train_hindifullfemale_01572| So the demon went further along the road and changed himself into the likeness of a noble gentleman. 
train_hindifullfemale_01573| He called up a beautiful carriage, drawn by milk white oxen. 
train_hindifullfemale_01574| Then he called ten other demons, dressed them like men and armed them with bows and arrows, swords and shields. 
train_hindifullfemale_01575| Seated in his carriage, followed by the ten demons, he rode back to meet the merchant. 
train_hindifullfemale_01576| He put mud on the carriage wheels, hung water lilies and wet grasses upon the oxen and the carriage. 
train_hindifullfemale_01577| Then he made the clothes the demons wore and their hair all wet. 
train_hindifullfemale_01578| Drops of water trickled down over their faces just as if they had all come through a stream. 
train_hindifullfemale_01579| As the demons neared the foolish merchant they turned their carriage to one side of the way, saying pleasantly, Where are you going? 
train_hindifullfemale_01580| The merchant replied, We have come from the great city back there and are going across the desert to the villages beyond. 
train_hindifullfemale_01581| You come dripping with mud and carrying water lilies and grasses. 
train_hindifullfemale_01582| Does it rain on the road you have come by? 
train_hindifullfemale_01583| Did you come through a stream? 
train_hindifullfemale_01584| The demon answered, the dark streak across the sky is a forest. 
train_hindifullfemale_01585| In it there are ponds full of water lilies and the rains come often. 
train_hindifullfemale_01586| What have you in all those carts? 
train_hindifullfemale_01587| Goods to be sold, replied the merchant. 
train_hindifullfemale_01588| But in that last big heavy wagon what do you carry? the demon asked. 
train_hindifullfemale_01589| Jars full of water for the journey, answered the merchant. 
train_hindifullfemale_01590| The demon said, you have done well to bring water as far as this, but there is no need of it beyond. 
train_hindifullfemale_01591| Empty out all that water and go on easily. 
train_hindifullfemale_01592| Then he added, But we have delayed too long. Drive on! 
train_hindifullfemale_01593| And he drove on until he was out of sight of the merchant. 
train_hindifullfemale_01594| Then he returned to his home with his followers to wait for the night to come. 
train_hindifullfemale_01595| The foolish merchant did as the demon told him and emptied every jar, saving not even a cupful. 
train_hindifullfemale_01596| On and on they traveled and the streak on the sky faded with the sunset. 
train_hindifullfemale_01597| There was no forest, the dark line being only clouds. 
train_hindifullfemale_01598| No water was to be found. 
train_hindifullfemale_01599| The men had no water to drink and no food to eat, for they had no water in which to cook their rice. 
train_hindifullfemale_01600| They went thirsty and went supper less to bed. 
